date,return_historical_best,return_online_conservative,return_csi300,net_value_historical_best,net_value_online_conservative,net_value_csi300,drawdown_historical_best,drawdown_online_conservative,drawdown_csi300
2024-11-13,0.0038000321,0.0023348353,0.0061548414,3.0108497945,2.3630036198,1.3843548232,-0.0628919272,-0.0981912687,-0.2921678839
2024-11-14,-0.0022847585,-0.0054582680,-0.0173371212,3.0039707299,2.3501057127,1.3603540958,-0.0650329928,-0.1031135825,-0.3044396551
2024-11-15,-0.0134870741,-0.0079746748,-0.0175235086,2.9634559540,2.3313643839,1.3365159192,-0.0776429622,-0.1102659600,-0.3166283128
2024-11-18,0.0055962382,0.0127346923,-0.0046487746,2.9800401595,2.3610535920,1.3303027578,-0.0724812325,-0.0989354707,-0.3198051538
2024-11-19,-0.0047507763,-0.0058967718,0.0067108977,2.9658826552,2.3471309979,1.3392302835,-0.0768876667,-0.1042488426,-0.3152404358
2024-11-20,0.0012501890,-0.0027185560,0.0022332771,2.9695905692,2.3407501909,1.3422211558,-0.0757336018,-0.1066839923,-0.3137111779
2024-11-21,-0.0000017389,0.0000639877,0.0008844458,2.9695854053,2.3408999700,1.3434082777,-0.0757352090,-0.1066268311,-0.3131041927
2024-11-22,-0.0351066686,-0.0317547317,-0.0309826448,2.8653331545,2.2665653196,1.3017859362,-0.1081830668,-0.1349956563,-0.3343860415
2024-11-25,-0.0091735394,-0.0112512084,-0.0045549331,2.8390479079,2.2410637207,1.2958563883,-0.1163641845,-0.1447280005,-0.3374178686
2024-11-26,-0.0015314925,-0.0015363870,-0.0020545772,2.8346999275,2.2376205795,1.2931939512,-0.1177174661,-0.1460420293,-0.3387791947
2024-11-27,0.0099132198,0.0088914283,0.0174106209,2.8628009310,2.2575162224,1.3157092609,-0.1089712054,-0.1384491232,-0.3272669300
2024-11-28,-0.0072753935,-0.0096354041,-0.0088287191,2.8419729279,2.2357641413,1.3040932335,-0.1154537904,-0.1467505141,-0.3332063012
2024-11-29,0.0094356988,0.0017025583,0.0113704650,2.8687889284,2.2395706600,1.3189213799,-0.1071074788,-0.1452978071,-0.3256245468
2024-12-02,-0.0022973237,0.0048456489,0.0079275221,2.8621983916,2.2504228332,1.3293771584,-0.1091587420,-0.1411562204,-0.3202784205
2024-12-03,0.0098988585,0.0093095532,0.0010789253,2.8905308885,2.2713732643,1.3308114570,-0.1003404304,-0.1331607685,-0.3195450517
2024-12-04,-0.0046498225,-0.0034261199,-0.0053985292,2.8770904328,2.2635912671,1.3236270325,-0.1045236878,-0.1361306637,-0.3232185076
2024-12-05,0.0008879086,0.0001404658,-0.0022817887,2.8796450261,2.2639092243,1.3206067953,-0.1037285867,-0.1360093196,-0.3247627799
2024-12-06,0.0098976812,0.0075760817,0.0131457967,2.9081468344,2.2810607856,1.3379672238,-0.0948575780,-0.1294636556,-0.3158862487
2024-12-09,0.0028730760,0.0059413564,-0.0016535282,2.9165021613,2.2946133807,1.3357548572,-0.0922570350,-0.1242914889,-0.3170174501
2024-12-10,0.0065593147,0.0057370564,0.0073277653,2.9356324169,2.3077777070,1.3455429554,-0.0863028632,-0.1192674998,-0.3120127143
2024-12-11,-0.0017042967,-0.0011515117,-0.0017033830,2.9306292281,2.3051202740,1.3432509804,-0.0878600743,-0.1202816736,-0.3131846201
2024-12-12,0.0081656684,0.0034872380,0.0099462730,2.9545597746,2.3131587771,1.3566113213,-0.0804118421,-0.1172138864,-0.3063533668
2024-12-13,-0.0203357780,-0.0202615312,-0.0236623772,2.8944765028,2.2662906384,1.3245106725,-0.0991123828,-0.1351004847,-0.3227666951
2024-12-16,-0.0037906673,-0.0061104884,-0.0054254307,2.8835045055,2.2524424958,1.3173246316,-0.1025273480,-0.1403854431,-0.3264409775
2024-12-17,0.0039238118,0.0057195356,0.0026053713,2.8948188344,2.2653254210,1.3207567515,-0.0990058342,-0.1354688470,-0.3246861061
2024-12-18,0.0052853993,0.0042151047,0.0050628330,2.9101191078,2.2748740048,1.3274435223,-0.0942437203,-0.1318247577,-0.3212671047
2024-12-19,-0.0032844940,-0.0018272717,0.0009065448,2.9005608390,2.2707171918,1.3286469094,-0.0972186714,-0.1334111498,-0.3206518029
2024-12-20,-0.0132358139,-0.0243124612,-0.0044910820,2.8621695557,2.2155104683,1.3226798472,-0.1091677170,-0.1544800576,-0.3237028113
2024-12-23,0.0070204811,0.0117260592,0.0014837270,2.8822633629,2.2414896753,1.3246423430,-0.1029136458,-0.1445654406,-0.3226993709
2024-12-24,0.0172760536,0.0179684350,0.0127406852,2.9320574992,2.2817657369,1.3415191941,-0.0874155339,-0.1291946203,-0.3140700968
2024-12-25,0.0042314989,0.0005544984,0.0004872118,2.9444644974,2.2830309724,1.3421727981,-0.0835539337,-0.1287117601,-0.3137359037
2024-12-26,0.0002146731,0.0002541184,0.0004644185,2.9450965948,2.2836111325,1.3427961280,-0.0833571973,-0.1284903498,-0.3134171899
2024-12-27,-0.0011766038,-0.0004729077,-0.0016174125,2.9416313829,2.2825311952,1.3406242728,-0.0844357227,-0.1289024934,-0.3145276775
2024-12-30,0.0145849825,0.0137814961,0.0045275210,2.9845350252,2.3139878900,1.3466939773,-0.0710822338,-0.1168974665,-0.3114241872
2024-12-31,-0.0125891951,-0.0094553969,-0.0160397898,2.9469621315,2.2921082161,1.3250932890,-0.0827765608,-0.1252475515,-0.3224687985
2025-01-02,-0.0247728501,-0.0328329125,-0.0291024887,2.8739574802,2.2168516275,1.2865297765,-0.1054987996,-0.1539682221,-0.3421866426
2025-01-03,-0.0116502941,-0.0106544803,-0.0118391940,2.8404750304,2.1932322255,1.2712983009,-0.1159200016,-0.1629822510,-0.3499746226
2025-01-06,0.0042959220,0.0031038440,-0.0016410145,2.8526774895,2.2000396761,1.2692120820,-0.1121220629,-0.1603842785,-0.3510413236
2025-01-07,0.0025427823,0.0029129945,0.0071997926,2.8599312274,2.2064483796,1.2783501457,-0.1098643826,-0.1579384825,-0.3463689558
2025-01-08,0.0143320585,0.0086662182,-0.0018150707,2.9009199290,2.2255699427,1.2760298498,-0.0971069069,-0.1506409937,-0.3475553423
2025-01-09,-0.0100679835,-0.0164499388,-0.0024643625,2.8717135148,2.1889594533,1.2728852497,-0.1061972197,-0.1646128974,-0.3491632025
2025-01-10,-0.0110413262,-0.0084618361,-0.0125392166,2.8400059892,2.1704368373,1.2569242659,-0.1160659877,-0.1716818061,-0.3573241860
2025-01-13,-0.0119367826,-0.0052691150,-0.0026705028,2.8061054552,2.1590005560,1.2535676461,-0.1266173159,-0.1760463099,-0.3590404536
2025-01-14,0.0136502547,0.0168653136,0.0263334205,2.8444095093,2.1954127774,1.2865783700,-0.1146954198,-0.1621500725,-0.3421617964
2025-01-15,0.0014175930,-0.0019977764,-0.0064162404,2.8484417244,2.1910268335,1.2783233739,-0.1134404182,-0.1638239094,-0.3463826444
2025-01-16,0.0031173874,0.0010981043,0.0011479373,2.8573214207,2.1934328096,1.2797908090,-0.1106766685,-0.1629057008,-0.3456323327
2025-01-17,-0.0091566863,-0.0096291879,0.0031468665,2.8311578247,2.1723118330,1.2838181399,-0.1188199233,-0.1709662390,-0.3435731249
2025-01-20,-0.0108265831,-0.0092731612,0.0045466792,2.8005060593,2.1521676352,1.2896552491,-0.1283600926,-0.1786540027,-0.3405885626
2025-01-21,-0.0025711168,-0.0008562624,0.0007671928,2.7933056312,2.1503248151,1.2906446632,-0.1306011806,-0.1793572904,-0.3400826669
2025-01-22,-0.0127911165,-0.0104347965,-0.0092881504,2.7575761333,2.1278866132,1.2786569614,-0.1417217622,-0.1879205301,-0.3462120783
2025-01-23,0.0150898471,0.0121151070,0.0017717331,2.7991875356,2.1536661871,1.2809224003,-0.1287704748,-0.1780821004,-0.3450537406
2025-01-24,0.0029570493,0.0029948943,0.0076555627,2.8074648711,2.1601161896,1.2907285821,-0.1261942062,-0.1756205432,-0.3400397585
2025-01-27,0.0122060138,0.0094754428,-0.0041179393,2.8417328261,2.1805842471,1.2854134402,-0.1155285206,-0.1678091828,-0.3427574347
2025-02-05,-0.0188778958,-0.0157618982,-0.0057623626,2.7880868899,2.1462141002,1.2780064219,-0.1322254810,-0.1809260897,-0.3465447046
2025-02-06,-0.0012824739,-0.0024145984,0.0125811681,2.7845112413,2.1410318551,1.2940852356,-0.1333383792,-0.1829038243,-0.3383234737
2025-02-07,0.0093894801,0.0102346338,0.0129777747,2.8106563542,2.1629445322,1.3108795822,-0.1252008771,-0.1745411441,-0.3297363848
2025-02-10,-0.0069236360,-0.0085714788,0.0021473512,2.7911963927,2.1444048990,1.3136945010,-0.1312576679,-0.1816165472,-0.3282970934
2025-02-11,0.0098911084,0.0058550546,-0.0045953130,2.8188044186,2.1569605067,1.3076576636,-0.1226648433,-0.1768248674,-0.3313837785
2025-02-12,0.0011979216,-0.0000269428,0.0094579504,2.8221811254,2.1569023922,1.3200254249,-0.1216138646,-0.1768470461,-0.3250600395
2025-02-13,-0.0028048727,-0.0024505175,-0.0037557192,2.8142652667,2.1516168651,1.3150677800,-0.1240776258,-0.1788641968,-0.3275949245
2025-02-14,0.0025860451,0.0012401608,0.0086728521,2.8215430836,2.1542852161,1.3264731684,-0.1218124510,-0.1778458563,-0.3217632547
2025-02-17,-0.0028444167,-0.0012397849,0.0021299269,2.8135174393,2.1516143658,1.3292984592,-0.1243103824,-0.1788651506,-0.3203186600
2025-02-18,0.0004588066,-0.0050199716,-0.0087691683,2.8148082996,2.1408133228,1.3176416173,-0.1239086102,-0.1829872242,-0.3262789001
2025-02-19,-0.0097722233,-0.0123971709,0.0069968870,2.7873013644,2.1142732941,1.3268610069,-0.1324699709,-0.1931158713,-0.3215649497
2025-02-20,-0.0037163969,-0.0067553422,-0.0028588432,2.7769426462,2.0999906545,1.3230677194,-0.1356940568,-0.1985666497,-0.3235044891
2025-02-21,-0.0128383025,-0.0111380433,0.0126112020,2.7412914165,2.0766008676,1.3397531937,-0.1467902780,-0.2074930490,-0.3149730675
2025-02-24,-0.0080321124,-0.0129401445,-0.0021935963,2.7192730556,2.0497293523,1.3368143160,-0.1536433544,-0.2177482035,-0.3164757400
2025-02-25,-0.0146692328,-0.0144192353,-0.0111006405,2.6793834060,2.0201738225,1.3219748210,-0.1660587571,-0.2290276762,-0.3240632971
2025-02-26,0.0059801973,0.0037857200,0.0087350619,2.6954066475,2.0278216350,1.3335223528,-0.1610716239,-0.2261089908,-0.3181589481
2025-02-27,0.0141148440,0.0099408832,0.0020643235,2.7334518917,2.0479799731,1.3362751744,-0.1492302808,-0.2184158307,-0.3167514076
2025-02-28,-0.0058594448,-0.0096386802,-0.0196736189,2.7174353811,2.0282401492,1.3099858059,-0.1542153190,-0.2259492705,-0.3301933800
2025-03-03,-0.0022805392,-0.0024930684,-0.0004048535,2.7112381633,2.0231836077,1.3094554535,-0.1561441641,-0.2278790319,-0.3304645536
2025-03-04,0.0076376062,0.0077149641,-0.0008365750,2.7319455327,2.0387923966,1.3083599958,-0.1496991256,-0.2219221464,-0.3310246703
2025-03-05,0.0029552055,0.0009901082,0.0044655892,2.7400189932,2.0408110218,1.3142025940,-0.1471863117,-0.2211517651,-0.3280373013
2025-03-06,0.0051419261,0.0078267843,0.0137515257,2.7541079683,2.0567840095,1.3322748848,-0.1428012068,-0.2150558880,-0.3187967889
2025-03-07,0.0042563455,0.0054907416,-0.0030894510,2.7658304033,2.0680772790,1.3281588868,-0.1391526726,-0.2107459627,-0.3209013328
2025-03-10,-0.0045328292,-0.0067815368,-0.0038571108,2.7532933665,2.0540525369,1.3230360309,-0.1430547465,-0.2160983179,-0.3235206916
2025-03-11,0.0127699672,0.0088774541,0.0032106226,2.7884528325,2.0722872940,1.3272838003,-0.1321115837,-0.2091392667,-0.3213487718
2025-03-12,-0.0087048816,-0.0054866164,-0.0035987577,2.7641796808,2.0609174486,1.3225072276,-0.1396664496,-0.2134784162,-0.3237910732
2025-03-13,-0.0032549181,-0.0088182225,-0.0039855557,2.7551825024,2.0427438200,1.3172363013,-0.1424667648,-0.2204141385,-0.3264861415
2025-03-14,0.0140542169,0.0168013552,0.0242810877,2.7939044349,2.0770646845,1.3492202315,-0.1304148067,-0.2073160395,-0.3101324925
2025-03-17,0.0004579081,0.0014909050,-0.0024382782,2.7951837864,2.0801613908,1.3459304571,-0.1300166166,-0.2061342230,-0.3118145814
2025-03-18,0.0042250376,0.0050547001,0.0027360223,2.8069935429,2.0906759827,1.3496129529,-0.1263409041,-0.2021214696,-0.3099316907
2025-03-19,0.0080053415,0.0086909998,0.0006100971,2.8294644849,2.1088460471,1.3504363478,-0.1193469647,-0.1951871075,-0.3095106821
2025-03-20,-0.0098584653,-0.0086959809,-0.0087717522,2.8015703075,2.0905075621,1.3385906548,-0.1280288521,-0.2021857451,-0.3155674833
2025-03-21,-0.0157308393,-0.0204602353,-0.0151688866,2.7574992552,2.0477352855,1.3182857249,-0.1417456901,-0.2185092124,-0.3259495625
2025-03-24,0.0067308917,0.0083341254,0.0051480376,2.7760596839,2.0648013682,1.3250723093,-0.1359688733,-0.2119961702,-0.3224795256
2025-03-25,0.0067040159,0.0075816599,-0.0006489449,2.7946704321,2.0804559900,1.3242124104,-0.1301763949,-0.2060217931,-0.3229191990
2025-03-26,-0.0178974441,-0.0076847010,-0.0032903177,2.7446529743,2.0644683079,1.3198553309,-0.1457440142,-0.2121232782,-0.3251470100
2025-03-27,0.0095062212,0.0092065899,0.0033309294,2.7707442527,2.0834750209,1.3242516758,-0.1376232679,-0.2048696204,-0.3228991223
2025-03-28,0.0003073431,0.0039182847,-0.0043854767,2.7715958218,2.0916386692,1.3184442009,-0.1373582223,-0.2017540732,-0.3258685325
2025-03-31,-0.0082983860,-0.0117240457,-0.0071160708,2.7485960498,2.0671162019,1.3090620585,-0.1445167568,-0.2111127449,-0.3306656997
2025-04-01,-0.0033531487,-0.0025230183,0.0000973682,2.7393795984,2.0619008298,1.3091895196,-0.1473853194,-0.2131031219,-0.3306005278
2025-04-02,0.0093969599,0.0032244768,-0.0008483971,2.7651214387,2.0685493813,1.3080788070,-0.1393733334,-0.2105657911,-0.3311684444
2025-04-03,-0.0049794488,-0.0168514438,-0.0058908670,2.7513526580,2.0336913377,1.3003730887,-0.1436587798,-0.2238688973,-0.3351084421
2025-04-07,-0.0567067754,-0.0719535178,-0.0704551497,2.5953323209,1.8873600917,1.2087551081,-0.1922191290,-0.2797142605,-0.3819534764
2025-04-08,0.0048172038,-0.0128528574,0.0170829962,2.6078345655,1.8631021216,1.2294042670,-0.1883278840,-0.2889719904,-0.3713953900
2025-04-09,-0.0088842338,-0.0148979413,0.0098706324,2.5846659534,1.8353457356,1.2415392646,-0.1955389688,-0.2995648439,-0.3651906650
2025-04-10,0.0150351475,0.0224208798,0.0131064540,2.6235267873,1.8764958017,1.2578114419,-0.1834437786,-0.2838604715,-0.3568705656
2025-04-11,-0.0023727110,0.0047716644,0.0041234606,2.6173019166,1.8854498099,1.2629979778,-0.1853812305,-0.2804432940,-0.3542186467
2025-04-14,-0.0011988482,-0.0047765802,0.0022998164,2.6141641689,1.8764438076,1.2659026413,-0.1863578347,-0.2838803143,-0.3527334681
2025-04-15,0.0003128822,-0.0001284234,0.0005566696,2.6149820944,1.8762028283,1.2666073308,-0.1861032605,-0.2839722808,-0.3523731545
2025-04-16,0.0070746713,0.0032608357,0.0030802650,2.6334822332,1.8823208175,1.2705088170,-0.1803452086,-0.2816374321,-0.3503782922
2025-04-17,-0.0032948762,-0.0045341360,-0.0001585816,2.6248052352,1.8737861189,1.2703073377,-0.1830458697,-0.2848945857,-0.3504813103
2025-04-18,0.0070242708,0.0062000955,0.0000797673,2.6432425781,1.8854037718,1.2704086667,-0.1773073626,-0.2804608638,-0.3504294999
2025-04-21,-0.0038606105,0.0030530199,0.0032756858,2.6330380481,1.8911599471,1.2745701263,-0.1804834584,-0.2782640965,-0.3483017111
2025-04-22,-0.0046430785,-0.0072588291,-0.0002452918,2.6208126456,1.8774323402,1.2742574848,-0.1842885381,-0.2835030541,-0.3484615673
2025-04-23,0.0131359766,0.0243417070,0.0007743755,2.6552395793,1.9231322481,1.2752442386,-0.1735733714,-0.2660622953,-0.3479570319
2025-04-24,0.0141366293,0.0054165325,-0.0006667754,2.6927757168,1.9335489564,1.2743939371,-0.1618904845,-0.2620868979,-0.3483917981
2025-04-25,0.0133086509,0.0262465573,0.0006966308,2.7286129289,1.9842979599,1.2752817192,-0.1507363776,-0.2427192194,-0.3479378677
2025-04-28,-0.0019293999,-0.0044363471,-0.0014193052,2.7233483435,1.9754949253,1.2734717052,-0.1523749467,-0.2460787798,-0.3488633429
2025-04-29,-0.0027147227,-0.0070622372,-0.0017299734,2.7159552079,1.9615435117,1.2712686330,-0.1546760137,-0.2514031503,-0.3499897920
2025-04-30,-0.0111708264,-0.0072455686,-0.0011936711,2.6856157437,1.9473310135,1.2697511563,-0.1641189812,-0.2568271601,-0.3507656904
2025-05-06,0.0015044252,0.0101557413,0.0100705981,2.6896560518,1.9671076036,1.2825383099,-0.1628614607,-0.2492796890,-0.3442275127
2025-05-07,0.0121316691,0.0127264239,0.0060612690,2.7222860691,1.9921418487,1.2903121196,-0.1527055729,-0.2397257041,-0.3402526992
2025-05-08,0.0099189042,0.0033740165,0.0055509840,2.7492881638,1.9988633681,1.2974746214,-0.1443013407,-0.2371605261,-0.3365904525
2025-05-09,0.0140878220,0.0186860432,-0.0017492555,2.7880196460,2.0362142154,1.2952050068,-0.1322464103,-0.2229060748,-0.3377509253
2025-05-12,0.0020442665,-0.0025504868,0.0115577717,2.7937191013,2.0310208779,1.3101746907,-0.1304724906,-0.2248880426,-0.3300968017
2025-05-13,0.0117247546,0.0144037852,0.0014518804,2.8264747723,2.0602752663,1.3120769077,-0.1202774939,-0.2137234964,-0.3291241823
2025-05-14,0.0088631754,0.0018848808,0.0120506641,2.8515263140,2.0641586396,1.3278883057,-0.1124803591,-0.2122414590,-0.3210396832
2025-05-15,-0.0015579310,0.0001049428,-0.0091325577,2.8470838328,2.0643752582,1.3157612892,-0.1138630534,-0.2121587894,-0.3272403274
2025-05-16,-0.0068223086,-0.0045407220,-0.0046360063,2.8276601482,2.0550015039,1.3096614116,-0.1199085532,-0.2157361573,-0.3303592455
2025-05-19,-0.0016713948,-0.0015937430,-0.0030701563,2.8229340118,2.0517263597,1.3056405464,-0.1213795334,-0.2169860723,-0.3324151473
2025-05-20,0.0068952495,0.0091309203,0.0054228558,2.8423988460,2.0704605095,1.3127208469,-0.1153212261,-0.2098364346,-0.3287949309
2025-05-21,0.0068107294,0.0037609798,0.0046714735,2.8617576554,2.0782474696,1.3188531875,-0.1092959184,-0.2068646454,-0.3256594142
2025-05-22,0.0058958612,0.0055716824,-0.0006423277,2.8786301812,2.0898268044,1.3180060515,-0.1040444508,-0.2024455471,-0.3260925619
2025-05-23,-0.0122043242,-0.0141856790,-0.0080715608,2.8434984451,2.0601811923,1.3073676855,-0.1149789828,-0.2137593986,-0.3315320467
2025-05-26,-0.0073902114,-0.0081094762,-0.0057099008,2.8224843905,2.0434742019,1.2999027457,-0.1215194752,-0.2201353980,-0.3353489324
2025-05-27,0.0013587543,0.0000733323,-0.0053650849,2.8263194532,2.0436240545,1.2929286572,-0.1203258361,-0.2200782088,-0.3389148418
2025-05-28,-0.0011585747,-0.0000048238,-0.0008231241,2.8230449511,2.0436141964,1.2918644165,-0.1213450042,-0.2200819710,-0.3394589969
2025-05-29,-0.0014626082,-0.0057603963,0.0058555304,2.8189159425,2.0318421688,1.2994289678,-0.1226301322,-0.2245746079,-0.3355911790
2025-05-30,0.0019564091,0.0022632183,-0.0047859385,2.8244308954,2.0364406711,1.2932099807,-0.1209136378,-0.2228196510,-0.3387709988
2025-06-03,0.0012452394,-0.0031045469,0.0030676269,2.8279479880,2.0301184454,1.2971770664,-0.1198189648,-0.2252324439,-0.3367425949
2025-06-04,0.0034086543,0.0062734597,0.0043432359,2.8375874851,2.0428543117,1.3028110125,-0.1168187319,-0.2203719708,-0.3338619115
2025-06-05,-0.0031602524,-0.0067132924,0.0022779493,2.8286199926,2.0291400334,1.3057787499,-0.1196098076,-0.2256058417,-0.3323444827
2025-06-06,0.0024767538,0.0053547992,-0.0009210957,2.8356257877,2.0400056709,1.3045760026,-0.1174292979,-0.2214591165,-0.3329594574
2025-06-09,-0.0025079975,-0.0049012588,0.0029070331,2.8285140455,2.0300070751,1.3083684483,-0.1196427830,-0.2252749468,-0.3310203484
2025-06-10,-0.0003183501,-0.0005284745,-0.0050912350,2.8276135878,2.0289342681,1.3017072370,-0.1199230448,-0.2256843693,-0.3344262811
2025-06-11,0.0046355384,0.0013191873,0.0075437233,2.8407210992,2.0316108124,1.3115269562,-0.1158434143,-0.2246629020,-0.3294053771
2025-06-12,0.0037572813,0.0035360196,-0.0006229097,2.8513944876,2.0387946280,1.3107099933,-0.1125213892,-0.2219212948,-0.3298230970
2025-06-13,-0.0030180376,-0.0012144625,-0.0071982441,2.8427888717,2.0363185883,1.3012751828,-0.1151998331,-0.2228662423,-0.3346471939
2025-06-16,0.0043690753,0.0065156834,0.0024876933,2.8552092303,2.0495865954,1.3045123563,-0.1113340745,-0.2178026848,-0.3329920003
2025-06-17,-0.0021536774,-0.0036487813,-0.0008819517,2.8490600306,2.0421081023,1.3033618395,-0.1132479743,-0.2206567517,-0.3335802691
2025-06-18,0.0033620100,0.0028356110,0.0011864989,2.8586385989,2.0478987265,1.3049082769,-0.1102667051,-0.2184468374,-0.3327895628
2025-06-19,-0.0019106158,-0.0000230723,-0.0082270555,2.8531768388,2.0478514767,1.2941727240,-0.1119666436,-0.2184648696,-0.3382787401
2025-06-20,0.0123040408,0.0092503684,0.0009245422,2.8882824431,2.0667948573,1.2953692413,-0.1010402449,-0.2112353817,-0.3376669509
2025-06-23,0.0028010509,-0.0046332468,0.0029265248,2.8963726691,2.0572188867,1.2991601715,-0.0985222129,-0.2148899229,-0.3357286168
2025-06-24,0.0109657755,0.0039446599,0.0119579514,2.9281336414,2.0653339155,1.3146954658,-0.0886368099,-0.2117929306,-0.3277852918
2025-06-25,0.0122273307,0.0105690829,0.0143523333,2.9639368999,2.0871626008,1.3335644133,-0.0774932708,-0.2034623048,-0.3181374423
2025-06-26,0.0072095922,0.0105999422,-0.0035470872,2.9853056762,2.1092864038,1.3288341441,-0.0708423735,-0.1950190513,-0.3205560682
2025-06-27,-0.0197929666,-0.0182871812,-0.0061483984,2.9262176205,2.0707135011,1.3206639423,-0.0892331594,-0.2097398837,-0.3247335602
2025-06-30,-0.0010416396,-0.0025302496,0.0036517553,2.9231695564,2.0654740792,1.3254866839,-0.0901818502,-0.2117394391,-0.3222676524
2025-07-01,0.0059812528,0.0035682099,0.0016978571,2.9406537726,2.0728441242,1.3277371710,-0.0847399978,-0.2089267599,-0.3211169597
2025-07-02,0.0063060525,0.0039925118,0.0002340745,2.9591976896,2.0811199788,1.3280479604,-0.0789683202,-0.2057683907,-0.3209580505
2025-07-03,0.0031260950,0.0025275155,0.0061827201,2.9684484229,2.0863800417,1.3362589092,-0.0760890876,-0.2037609580,-0.3167597241
2025-07-04,0.0162484970,0.0134055292,0.0035623889,3.0166812481,2.1143490703,1.3410191831,-0.0610769240,-0.1930869523,-0.3143257566
2025-07-07,0.0086664381,-0.0020909237,-0.0042762256,3.0428251294,2.1099281278,1.3352846826,-0.0529398053,-0.1947741459,-0.3172578543
2025-07-08,0.0006065078,0.0003053566,0.0083925939,3.0446706265,2.1105724083,1.3464911846,-0.0523654059,-0.1945282648,-0.3115278768
2025-07-09,-0.0030681484,-0.0075957668,-0.0017637072,3.0353291251,2.0945409924,1.3441163684,-0.0552728895,-0.2006464403,-0.3127421400
2025-07-10,0.0269459887,0.0132701842,0.0046659561,3.1171190694,2.1223359372,1.3503879564,-0.0298162834,-0.1900388714,-0.3095354250
2025-07-11,-0.0005652320,-0.0003678753,0.0011926860,3.1153571740,2.1215551822,1.3519985452,-0.0303646623,-0.1903368361,-0.3087119176
2025-07-14,0.0039523361,-0.0013341669,0.0007125623,3.1276701127,2.1187246735,1.3529619284,-0.0265323375,-0.1914170618,-0.3082193318
2025-07-15,-0.0041316876,-0.0088134305,0.0003476146,3.1147475570,2.1000514407,1.3534322377,-0.0305544017,-0.1985434514,-0.3079788587
2025-07-16,-0.0059291549,-0.0067634706,-0.0029515576,3.0962797362,2.0858478046,1.3494375045,-0.0363023949,-0.2039640792,-0.3100213989
2025-07-17,0.0025440072,0.0032108581,0.0068100137,3.1041566943,2.0925451659,1.3586271925,-0.0338507412,-0.2014081208,-0.3053226352
2025-07-18,0.0057352124,0.0072628853,0.0059629827,3.1219596923,2.1077430814,1.3667286629,-0.0283096700,-0.1956080396,-0.3011802861
2025-07-21,-0.0015238417,0.0090672142,0.0066670632,3.1172023199,2.1268544395,1.3758407293,-0.0297903722,-0.1883144454,-0.2965212109
2025-07-22,-0.0053615535,-0.0102743728,0.0081630461,3.1004892727,2.1050023440,1.3870717806,-0.0349922031,-0.1966540054,-0.2907786811
2025-07-23,0.0069017689,0.0167752980,0.0001967245,3.1218881333,2.1403143857,1.3873446516,-0.0283319423,-0.1831776369,-0.2906391599
2025-07-24,-0.0064780724,0.0105461655,0.0071043555,3.1016643161,2.1628864954,1.3972008412,-0.0346264782,-0.1745632931,-0.2855996083
2025-07-25,-0.0080586956,-0.0059290660,-0.0052719224,3.0766689477,2.1500625986,1.3898349068,-0.0424061296,-0.1794573618,-0.2893658717
2025-07-28,0.0148842419,0.0253894502,0.0020984873,3.1224628324,2.2046515059,1.3927514577,-0.0281530708,-0.1586242353,-0.2878746150
2025-07-29,-0.0107385853,-0.0059658135,0.0039171152,3.0889319988,2.1914989661,1.3982070257,-0.0385893320,-0.1636437263,-0.2850851378
2025-07-30,0.0132300224,0.0078187294,-0.0001894979,3.1297986383,2.2086337036,1.3979420684,-0.0258698473,-0.1571044829,-0.2852206127
2025-07-31,-0.0147099713,-0.0221752662,-0.0182226849,3.0837593900,2.1596566632,1.3724678106,-0.0401992739,-0.1757959153,-0.2982458122
2025-08-01,-0.0086240363,-0.0065565307,-0.0050698412,3.0571649372,2.1454968081,1.3655096168,-0.0484766302,-0.1811998347,-0.3018035945
2025-08-04,0.0042590392,0.0020731468,0.0038900068,3.0701855224,2.1499447379,1.3708214586,-0.0444240549,-0.1795023418,-0.2990876057
2025-08-05,0.0174635855,0.0154155804,0.0080447298,3.1238019697,2.1830873839,1.3818493468,-0.0277362727,-0.1668538941,-0.2934489549
2025-08-06,0.0081320742,0.0116096506,0.0024455519,3.1492049591,2.2084322656,1.3852287311,-0.0198297519,-0.1571813590,-0.2917210476
2025-08-07,-0.0013532777,0.0016958727,0.0002870559,3.1449432103,2.2121774856,1.3856263691,-0.0211561945,-0.1557520458,-0.2915177320
2025-08-08,-0.0053103893,-0.0020449087,-0.0023572023,3.1282423377,2.2076537846,1.3823601675,-0.0263542361,-0.1574784558,-0.2931877680
2025-08-11,-0.0042925953,0.0018093490,0.0042737738,3.1148140592,2.2116482007,1.3882680622,-0.0305337033,-0.1559540403,-0.2901670124
2025-08-12,0.0083677037,0.0101353320,0.0051702960,3.1408779003,2.2340639894,1.3954458190,-0.0224214967,-0.1473993543,-0.2864969657
2025-08-13,0.0041829914,0.0071150466,0.0079039048,3.1540161655,2.2499594589,1.4064752899,-0.0183322942,-0.1413330610,-0.2808575057
2025-08-14,0.0191049507,0.0230494274,-0.0007816208,3.2142734889,2.3018197361,1.4053759595,0.0000000000,-0.1215412797,-0.2814196024
2025-08-15,0.0041699138,0.0019303581,0.0069585481,3.2276767323,2.3062630724,1.4151553358,0.0000000000,-0.1198455398,-0.2764193261
2025-08-18,-0.0026815304,-0.0035525620,0.0088186779,3.2190216189,2.2980699298,1.4276351348,-0.0026815304,-0.1229723431,-0.2700383013
