sample_idx,rank,true_l3,true_w4,true_h,l3,w4,h,curve_mae_dB,freq_err_MHz,depth_err_dB
505,3,16.0,4.0,0.6000000238418579,14.527502059936523,3.457063674926758,0.6029514670372009,0.4300324022769928,102.56385803222656,1.2367534637451172
505,4,16.0,4.0,0.6000000238418579,15.971684455871582,2.9359097480773926,0.5184568762779236,0.48493701219558716,51.28192901611328,0.989802360534668
505,5,16.0,4.0,0.6000000238418579,13.373682022094727,3.8726699352264404,0.7633817195892334,0.5473556518554688,1179.488037109375,0.27279186248779297
505,6,16.0,4.0,0.6000000238418579,16.018714904785156,3.5711519718170166,0.730126142501831,0.5741547346115112,51.28192901611328,4.1770524978637695
505,7,16.0,4.0,0.6000000238418579,13.860359191894531,3.281839609146118,0.600094199180603,0.612843930721283,102.56385803222656,0.28394508361816406
505,8,16.0,4.0,0.6000000238418579,15.09295654296875,2.5502145290374756,0.5201478600502014,0.6827896237373352,51.28192901611328,1.2520999908447266
505,9,16.0,4.0,0.6000000238418579,14.624151229858398,2.9628024101257324,0.6731436848640442,0.6979936361312866,51.28192901611328,2.737049102783203
505,10,16.0,4.0,0.6000000238418579,16.493839263916016,3.350639581680298,0.8444814085960388,0.7154697179794312,51.28192901611328,5.981581687927246
514,1,17.0,0.5,0.699999988079071,16.774255752563477,0.8424195647239685,0.5904116034507751,0.30904442071914673,0.0,0.7249755859375
514,2,17.0,0.5,0.699999988079071,14.377084732055664,0.5927895903587341,0.5938106775283813,0.5215862989425659,0.0,3.031002998352051
514,3,17.0,0.5,0.699999988079071,14.855951309204102,1.0657005310058594,0.8536766767501831,0.5681601762771606,0.0,4.341630458831787
514,4,17.0,0.5,0.699999988079071,12.915621757507324,1.0702705383300781,0.8926566243171692,0.6149799227714539,1128.2061767578125,2.280512809753418
514,5,17.0,0.5,0.699999988079071,14.420515060424805,0.8527230024337769,0.8597926497459412,0.6200292706489563,1128.2061767578125,5.04774284362793
514,6,17.0,0.5,0.699999988079071,15.167737007141113,0.9447118043899536,0.8245888948440552,0.622194766998291,0.0,4.419775009155273
514,7,17.0,0.5,0.699999988079071,15.281407356262207,1.3539637327194214,0.8846702575683594,0.63679438829422,0.0,3.329422950744629
514,8,17.0,0.5,0.699999988079071,13.727143287658691,0.7427645325660706,0.7437788248062134,0.6386899948120117,0.0,4.04288911819458
514,9,17.0,0.5,0.699999988079071,16.725055694580078,1.1833504438400269,0.558874785900116,0.6790763139724731,0.0,1.0675945281982422
514,10,17.0,0.5,0.699999988079071,15.629899978637695,0.9902940392494202,1.0222314596176147,0.6968706846237183,0.0,5.982487201690674
522,1,17.0,1.0,0.699999988079071,16.774255752563477,0.8424195647239685,0.5904116034507751,0.12065307796001434,0.0,0.3600654602050781
522,2,17.0,1.0,0.699999988079071,16.725055694580078,1.1833504438400269,0.558874785900116,0.44316619634628296,0.0,0.017446517944335938
522,3,17.0,1.0,0.699999988079071,15.281407356262207,1.3539637327194214,0.8846702575683594,0.46025556325912476,0.0,4.414463996887207
522,4,17.0,1.0,0.699999988079071,14.855951309204102,1.0657005310058594,0.8536766767501831,0.49605274200439453,0.0,5.426671504974365
